"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.68,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.81,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.9,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.98,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,3.14,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,3.23,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,3.31,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,3.44,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,3.57,,
"CHL","Chile","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,3.57,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,3.63,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,3.64,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,3.62,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,3.62,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,3.63,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,3.62,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,3.7,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,3.81,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,4.06,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,4.22,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,4.16,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,4.05,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,4.04,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,4.05,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,4.2,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,4.38,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,4.54,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,4.68,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,4.82,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,5.1,,
"PRT","Portugal","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,5.28,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,3.11,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,3.45,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,3.75,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,3.92,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,4.13,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,4.4,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,4.43,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,4.17,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,4.12,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,4.06,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,3.99,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,3.86,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,3.89,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.99,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,4.32,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,4.58,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,5.03,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,5.46,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,5.88,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,6.14,,
"CZE","Czech Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,6.13,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,26344.7,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,26292.33,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,27276.09,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,27236.41,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,27784.03,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,27623.89,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,28141.64,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,27782.68,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,28940.27,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,28767.31,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,28875.84,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,28829.86,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,28724.41,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,29843.69,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,29732.52,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,29646.29,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,30288.06,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,30142.82,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,30658.4,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,31169.37,,
"LUX","Luxembourg","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,31446.7,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,8143.59,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,8448.1,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,8725.7,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,9011.93,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,9231.08,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,9310.64,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,9207.18,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,9415.7,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,9685.76,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,11420.72,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,11761.15,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,11728.63,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,11836.33,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,11888.64,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,11982.33,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,11988.92,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,12032.71,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,12382.91,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,12818.04,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,13605.51,,
"SVN","Slovenia","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,14536.92,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.81,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,2.04,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,2.37,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,2.6,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,2.73,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.92,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,3.31,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,3.77,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,3.77,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,3.66,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,3.35,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,3.36,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,3.45,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,3.87,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,4.27,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,4.63,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,4.9,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,5.06,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,5.35,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,5.82,,
"EST","Estonia","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,5.56,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,12147.37,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,11757.58,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,11918,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,11967.27,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,11812.22,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,12149.99,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,12708.15,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,12488.71,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,12308.77,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,11983.23,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,11986.3,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,12274.9,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,12521.21,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,12460.59,,
